wind_spd_list,wind_dir_list,TO_dir_list2,sgh_list,sgp_list,sgd_list,AIC_list,running_time_list,s2down_mean_list,alt_delta_list,DPspd_delta_list,run_start_height_list,run_start_height_list2,run_start_height_list3_1,run_start_height_list3_2,run_start_height_list3_3,top_speed_list,top_speed_time_list,before_top_speed_list,before_top_speed_time_list,flap_num1_list,flap_num2_list,flap_stop_time1_list,flap_stop_time2_list,flap_num10_list,flap_num30_list,flap_freq_list5,cruis_dir_list,DPspd_list
3.2857346534729,320.2261116986172,307.3693902728463,3.590922544437527,9.692682926829269,290.1783791905015,1,4.23,0.2013926892411415,0.762673760048763,4.636571271358889,-0.478960036815438,0.1273791009047315,-0.1826443898139391,-0.6855249115299659,-1.403738163290106,15.83544080322486,14,,,15,6,6.02,2.25,20,44,0.3720992749179347,259.3244742850294,6.354884886176382
3.49246072769165,352.2544524464301,1.756881588151875,3.156883847304955,9.190243902439025,303.8171760769861,1,4.75,0.2291072671646969,0.8840366091204501,5.641403329216417,0.20850645328411,0.01860555159409397,-0.5390529266087221,-0.7355421988525154,-0.5464478318881891,17.8601106426846,27.2,,,39,31,15.04,11.2,27,44,0.3855919235934975,316.3517906591577,6.021546950211858
,,359.5536382675421,2.808625190966992,8.800000000000001,321.3027655256972,,4.43,0.05656065511702777,0.8472944460166048,4.01055710157513,-0.03520532687868593,0.07187994236135362,-0.2596370203226362,-0.3967466096858854,-0.5750702333066121,7.930164753950595,6.2,,,3,3,0.88,0.88,20,63,0.401478245670689,,5.035875597541533
4.60056209564209,341.4255501184576,354.0118983102304,,,,1,2.25,0.05338339734887468,-0.1706513680914412,4.33333468883781,0.1434930035595072,-0.02476259641552821,-0.2907593418926085,-0.4516102156748977,-0.2872413330260074,15.08003413964221,8.6,,,20,3,7.14,0.88,23,45,0.3653126847275444,259.0547213755414,4.653675262564837
